ncbi_gene_id,gene_symbol,disease_id,relationship
6297,SALL2,D:2886,associated_with
5080,PAX6,D:2888,associated_with
6297,SALL2,D:2889,associated_with
10413,YAP1,D:2890,associated_with
10413,YAP1,D:2890,associated_with
4286,MITF,D:2891,associated_with
10058,ABCB6,D:2893,associated_with
220,ALDH1A3,D:2893,associated_with
9573,GDF3,D:2893,associated_with
392255,GDF6,D:2893,associated_with
5015,OTX2,D:2893,associated_with
64840,PORCN,D:2893,associated_with
30062,RAX,D:2893,associated_with
5950,RBP4,D:2893,associated_with
6469,SHH,D:2893,associated_with
4990,SIX6,D:2893,associated_with
6657,SOX2,D:2893,associated_with
64220,STRA6,D:2893,associated_with
55714,TENM3,D:2893,associated_with
338917,VSX2,D:2893,associated_with
4990,SIX6,D:2895,associated_with
2702,GJA5,D:29,associated_with
2703,GJA8,D:29,associated_with
2652,OPN1MW,D:2900,associated_with
5956,OPN1LW,D:2901,associated_with
207,AKT1,D:2902,associated_with
324,APC,D:2902,associated_with
6790,AURKA,D:2902,associated_with
8313,AXIN2,D:2902,associated_with
581,BAX,D:2902,associated_with
673,BRAF,D:2902,associated_with
699,BUB1,D:2902,associated_with
701,BUB1B,D:2902,associated_with
595,CCND1,D:2902,associated_with
1499,CTNNB1,D:2902,associated_with
1630,DCC,D:2902,associated_with
10395,DLC1,D:2902,associated_with
2033,EP300,D:2902,associated_with
2261,FGFR3,D:2902,associated_with
201163,FLCN,D:2902,associated_with
4163,MCC,D:2902,associated_with
27030,MLH3,D:2902,associated_with
4893,NRAS,D:2902,associated_with
5157,PDGFRL,D:2902,associated_with
5290,PIK3CA,D:2902,associated_with
5320,PLA2G2A,D:2902,associated_with
5782,PTPN12,D:2902,associated_with
5795,PTPRJ,D:2902,associated_with
25788,RAD54B,D:2902,associated_with
6714,SRC,D:2902,associated_with
7097,TLR2,D:2902,associated_with
7157,TP53,D:2902,associated_with
4292,MLH1,D:2903,associated_with
5395,PMS2,D:2904,associated_with
2956,MSH6,D:2905,associated_with
7048,TGFBR2,D:2906,associated_with
27030,MLH3,D:2907,associated_with
4072,EPCAM,D:2908,associated_with
79695,GALNT12,D:2909,associated_with
5424,POLD1,D:2910,associated_with
5426,POLE,D:2912,associated_with
4092,SMAD7,D:2914,associated_with
2018,EMX2,D:292,associated_with
6469,SHH,D:292,associated_with
6496,SIX3,D:292,associated_with
54617,INO80,D:2920,associated_with
5896,RAG1,D:2920,associated_with
5896,RAG1,D:2920,associated_with
5897,RAG2,D:2920,associated_with
5897,RAG2,D:2920,associated_with
6576,SLC25A1,D:2922,associated_with
6576,SLC25A1,D:2922,associated_with
3998,LMAN1,D:2923,associated_with
90411,MCFD2,D:2923,associated_with
4522,MTHFD1,D:2929,associated_with
4522,MTHFD1,D:2929,associated_with
939,CD27,D:2931,associated_with
8456,FOXN1,D:2934,associated_with
5896,RAG1,D:2937,associated_with
5896,RAG1,D:2937,associated_with
5970,RELA,D:2938,associated_with
6899,TBX1,D:2939,associated_with
3561,IL2RG,D:2944,associated_with
5297,PI4KA,D:2949,associated_with
57217,TTC7A,D:2949,associated_with
2683,B4GALT1,D:2950,associated_with
197322,ACSF3,D:2951,associated_with
197322,ACSF3,D:2951,associated_with
1277,COL1A1,D:2952,associated_with
1278,COL1A2,D:2953,associated_with
84340,GFM2,D:2954,associated_with
85476,GFM1,D:2955,associated_with
85476,GFM1,D:2955,associated_with
25821,MTO1,D:2956,associated_with
25821,MTO1,D:2956,associated_with
55005,RMND1,D:2957,associated_with
55005,RMND1,D:2957,associated_with
124454,EARS2,D:2958,associated_with
124454,EARS2,D:2958,associated_with
87178,PNPT1,D:2959,associated_with
87178,PNPT1,D:2959,associated_with
10667,FARS2,D:2960,associated_with
10667,FARS2,D:2960,associated_with
123263,MTFMT,D:2961,associated_with
123263,MTFMT,D:2961,associated_with
65080,MRPL44,D:2962,associated_with
65080,MRPL44,D:2962,associated_with
60528,ELAC2,D:2963,associated_with
60528,ELAC2,D:2963,associated_with
119559,SFXN4,D:2964,associated_with
119559,SFXN4,D:2964,associated_with
57128,LYRM4,D:2965,associated_with
57128,LYRM4,D:2965,associated_with
9054,NFS1,D:2965,associated_with
51021,MRPS16,D:2966,associated_with
51021,MRPS16,D:2966,associated_with
7407,VARS1,D:2967,associated_with
57176,VARS2,D:2967,associated_with
80222,TARS2,D:2968,associated_with
80222,TARS2,D:2968,associated_with
498,ATP5F1A,D:2969,associated_with
84705,GTPBP3,D:2970,associated_with
84705,GTPBP3,D:2970,associated_with
79731,NARS2,D:2971,associated_with
79731,NARS2,D:2971,associated_with
92935,MARS2,D:2972,associated_with
92935,MARS2,D:2972,associated_with
79587,CARS2,D:2973,associated_with
79587,CARS2,D:2973,associated_with
115286,SLC25A26,D:2974,associated_with
115286,SLC25A26,D:2974,associated_with
25828,TXN2,D:2975,associated_with
25828,TXN2,D:2975,associated_with
10102,TSFM,D:2976,associated_with
10102,TSFM,D:2976,associated_with
54931,TRMT10C,D:2977,associated_with
54931,TRMT10C,D:2977,associated_with
4285,MIPEP,D:2978,associated_with
4285,MIPEP,D:2978,associated_with
65993,MRPS34,D:2979,associated_with
7051,TGM1,D:298,associated_with
708,C1QBP,D:2980,associated_with
51081,MRPS7,D:2981,associated_with
51081,MRPS7,D:2981,associated_with
54802,TRIT1,D:2982,associated_with
51116,MRPS2,D:2983,associated_with
125988,MICOS13,D:2984,associated_with
63931,MRPS14,D:2985,associated_with
84340,GFM2,D:2986,associated_with
7284,TUFM,D:2987,associated_with
7284,TUFM,D:2987,associated_with
55278,QRSL1,D:2988,associated_with
55278,QRSL1,D:2988,associated_with
5188,GATB,D:2989,associated_with
2737,GLI3,D:299,associated_with
374654,KIF7,D:299,associated_with
374654,KIF7,D:299,associated_with
283459,GATC,D:2990,associated_with
29928,TIMM22,D:2991,associated_with
22868,FASTKD2,D:2992,associated_with
6182,MRPL12,D:2993,associated_with
51649,MRPS23,D:2994,associated_with
28957,MRPS28,D:2995,associated_with
63899,NSUN3,D:2996,associated_with
125170,MIEF2,D:2997,associated_with
56945,MRPS22,D:2998,associated_with
56945,MRPS22,D:2998,associated_with
64432,MRPS25,D:2999,associated_with
3549,IHH,D:300,associated_with
3549,IHH,D:300,associated_with
55037,PTCD3,D:3000,associated_with
9054,NFS1,D:3001,associated_with
205327,C2orf69,D:3002,associated_with
9692,PRORP,D:3003,associated_with
5442,POLRMT,D:3004,associated_with
132001,TAMM41,D:3005,associated_with
54675,CRLS1,D:3006,associated_with
79736,TEFM,D:3007,associated_with
54148,MRPL39,D:3008,associated_with
9131,AIFM1,D:3009,associated_with
9131,AIFM1,D:3009,associated_with
91574,MTRFR,D:3010,associated_with
91574,MTRFR,D:3010,associated_with
57505,AARS2,D:3011,associated_with
57505,AARS2,D:3011,associated_with
11222,MRPL3,D:3012,associated_with
11222,MRPL3,D:3012,associated_with
3170,FOXA2,D:3014,associated_with
2736,GLI2,D:3014,associated_with
8820,HESX1,D:3014,associated_with
89884,LHX4,D:3014,associated_with
5015,OTX2,D:3014,associated_with
5449,POU1F1,D:3014,associated_with
5626,PROP1,D:3014,associated_with
5660,PSAP,D:3016,associated_with
5660,PSAP,D:3016,associated_with
137814,NKX2-6,D:3021,associated_with
23129,PLXND1,D:3021,associated_with
6899,TBX1,D:3021,associated_with
55630,SLC39A4,D:303,associated_with
55630,SLC39A4,D:303,associated_with
717,C2,D:3038,associated_with
718,C3,D:3039,associated_with
718,C3,D:3039,associated_with
5144,PDE4D,D:304,associated_with
5573,PRKAR1A,D:304,associated_with
710,SERPING1,D:3040,associated_with
720,C4A,D:3041,associated_with
721,C4B,D:3042,associated_with
731,C8A,D:3043,associated_with
732,C8B,D:3044,associated_with
735,C9,D:3045,associated_with
716,C1S,D:3047,associated_with
629,CFB,D:3048,associated_with
1675,CFD,D:3049,associated_with
1675,CFD,D:3049,associated_with
5573,PRKAR1A,D:305,associated_with
3075,CFH,D:3050,associated_with
3426,CFI,D:3051,associated_with
3426,CFI,D:3051,associated_with
1604,CD55,D:3052,associated_with
1604,CD55,D:3052,associated_with
367,AR,D:3053,associated_with
78987,CRELD1,D:3055,associated_with
2626,GATA4,D:3055,associated_with
2627,GATA6,D:3055,associated_with
7026,NR2F2,D:3055,associated_with
4208,MEF2C,D:3056,associated_with
78987,CRELD1,D:3057,associated_with
2626,GATA4,D:3057,associated_with
7026,NR2F2,D:3057,associated_with
341640,FREM2,D:3058,associated_with
154288,KHDC3L,D:3059,associated_with
150365,MEI1,D:3059,associated_with
199713,NLRP7,D:3059,associated_with
79703,TOP6BL,D:3059,associated_with
5144,PDE4D,D:306,associated_with
2978,GUCA1A,D:3072,associated_with
5146,PDE6C,D:3073,associated_with
24,ABCA4,D:3075,associated_with
8754,ADAM9,D:3075,associated_with
23746,AIPL1,D:3075,associated_with
22926,ATF6,D:3075,associated_with
778,CACNA1F,D:3075,associated_with
93589,CACNA2D4,D:3075,associated_with
92211,CDHR1,D:3075,associated_with
755,CFAP410,D:3075,associated_with
157657,CFAP418,D:3075,associated_with
1261,CNGA3,D:3075,associated_with
1406,CRX,D:3075,associated_with
128338,DRAM2,D:3075,associated_with
2978,GUCA1A,D:3075,associated_with
3000,GUCY2D,D:3075,associated_with
64802,NMNAT1,D:3075,associated_with
5956,OPN1LW,D:3075,associated_with
2652,OPN1MW,D:3075,associated_with
83394,PITPNM3,D:3075,associated_with
282809,POC1B,D:3075,associated_with
8842,PROM1,D:3075,associated_with
5961,PRPH2,D:3075,associated_with
9364,RAB28,D:3075,associated_with
84839,RAX2,D:3075,associated_with
22999,RIMS1,D:3075,associated_with
6103,RPGR,D:3075,associated_with
57096,RPGRIP1,D:3075,associated_with
64218,SEMA4A,D:3075,associated_with
83723,TLCD3B,D:3075,associated_with
23093,TTLL5,D:3075,associated_with
9094,UNC119,D:3075,associated_with
64218,SEMA4A,D:3077,associated_with
84839,RAX2,D:3078,associated_with
8842,PROM1,D:3079,associated_with
57096,RPGRIP1,D:3080,associated_with
92211,CDHR1,D:3081,associated_with
157657,CFAP418,D:3082,associated_with
9364,RAB28,D:3084,associated_with
23093,TTLL5,D:3085,associated_with
1406,CRX,D:3086,associated_with
282809,POC1B,D:3087,associated_with
128338,DRAM2,D:3088,associated_with
83723,TLCD3B,D:3089,associated_with
10262,SF3B4,D:309,associated_with
10262,SF3B4,D:309,associated_with
9094,UNC119,D:3090,associated_with
24,ABCA4,D:3091,associated_with
83394,PITPNM3,D:3092,associated_with
3000,GUCY2D,D:3093,associated_with
8754,ADAM9,D:3096,associated_with
84131,CEP78,D:3097,associated_with
11190,CEP250,D:3098,associated_with
6103,RPGR,D:3099,associated_with
3192,HNRNPU,D:31,associated_with
10262,SF3B4,D:310,associated_with
778,CACNA1F,D:3101,associated_with
9699,RIMS2,D:3102,associated_with
57010,CABP4,D:3103,associated_with
213,ALB,D:3111,associated_with
9096,TBX18,D:3113,associated_with
8204,NRIP1,D:3114,associated_with
5087,PBX1,D:3115,associated_with
5087,PBX1,D:3115,associated_with
25778,DSTYK,D:3116,associated_with
25885,POLR1A,D:312,associated_with
2733,GLE1,D:3130,associated_with
2733,GLE1,D:3130,associated_with
2533,FYB1,D:3132,associated_with
10149,ADGRG2,D:3134,associated_with
1080,CFTR,D:3134,associated_with
23600,AMACR,D:3137,associated_with
23600,AMACR,D:3137,associated_with
23600,AMACR,D:3137,associated_with
5309,PITX3,D:3140,associated_with
1595,CYP51A1,D:3141,associated_with
9150,CTDP1,D:3142,associated_with
9150,CTDP1,D:3142,associated_with
9197,SLC33A1,D:3143,associated_with
9197,SLC33A1,D:3143,associated_with
267010,RNU12,D:3144,associated_with
8777,MPDZ,D:3148,associated_with
131405,TRIM71,D:3148,associated_with
259232,NALCN,D:3150,associated_with
259232,NALCN,D:3150,associated_with
11081,KERA,D:3151,associated_with
174,AFP,D:3155,associated_with
2627,GATA6,D:3158,associated_with
9361,LONP1,D:3158,associated_with
23414,ZFPM2,D:3158,associated_with
55768,NGLY1,D:3159,associated_with
55768,NGLY1,D:3159,associated_with
4123,MAN2C1,D:3160,associated_with
23324,MAN2B2,D:3162,associated_with
2530,FUT8,D:3165,associated_with
197258,FCSK,D:3166,associated_with
207063,DHRSX,D:3175,associated_with
80267,EDEM3,D:3176,associated_with
5373,PMM2,D:3178,associated_with
5373,PMM2,D:3178,associated_with
116150,NUS1,D:3179,associated_with
1281,COL3A1,D:318,associated_with
4351,MPI,D:3180,associated_with
4351,MPI,D:3180,associated_with
29929,ALG6,D:3181,associated_with
29929,ALG6,D:3181,associated_with
84061,MAGT1,D:3182,associated_with
10195,ALG3,D:3183,associated_with
10195,ALG3,D:3183,associated_with
8813,DPM1,D:3184,associated_with
8813,DPM1,D:3184,associated_with
9526,MPDU1,D:3185,associated_with
9526,MPDU1,D:3185,associated_with
79087,ALG12,D:3186,associated_with
79087,ALG12,D:3186,associated_with
79053,ALG8,D:3187,associated_with
79053,ALG8,D:3187,associated_with
85365,ALG2,D:3188,associated_with
85365,ALG2,D:3188,associated_with
4247,MGAT2,D:3189,associated_with
4247,MGAT2,D:3189,associated_with
6811,STX5,D:3190,associated_with
7841,MOGS,D:3191,associated_with
7841,MOGS,D:3191,associated_with
83548,COG3,D:3192,associated_with
55343,SLC35C1,D:3193,associated_with
55343,SLC35C1,D:3193,associated_with
2683,B4GALT1,D:3194,associated_with
2683,B4GALT1,D:3194,associated_with
91949,COG7,D:3195,associated_with
91949,COG7,D:3195,associated_with
10559,SLC35A1,D:3196,associated_with
10559,SLC35A1,D:3196,associated_with
9382,COG1,D:3197,associated_with
9382,COG1,D:3197,associated_with
84342,COG8,D:3198,associated_with
84342,COG8,D:3198,associated_with
10466,COG5,D:3199,associated_with
10466,COG5,D:3199,associated_with
133686,NADK2,D:32,associated_with
133686,NADK2,D:32,associated_with
25839,COG4,D:3200,associated_with
25839,COG4,D:3200,associated_with
55858,TMEM165,D:3201,associated_with
55858,TMEM165,D:3201,associated_with
57511,COG6,D:3202,associated_with
57511,COG6,D:3202,associated_with
7355,SLC35A2,D:3203,associated_with
7355,SLC35A2,D:3203,associated_with
64116,SLC39A8,D:3204,associated_with
64116,SLC39A8,D:3204,associated_with
84317,VMA22,D:3205,associated_with
147007,VMA12,D:3206,associated_with
22796,COG2,D:3207,associated_with
22796,COG2,D:3207,associated_with
10159,ATP6AP2,D:3208,associated_with
2590,GALNT2,D:3209,associated_with
2542,SLC37A4,D:3210,associated_with
51608,GET4,D:3211,associated_with
819,CAMLG,D:3212,associated_with
1798,DPAGT1,D:3213,associated_with
1798,DPAGT1,D:3213,associated_with
56052,ALG1,D:3214,associated_with
56052,ALG1,D:3214,associated_with
79796,ALG9,D:3215,associated_with
79796,ALG9,D:3215,associated_with
22845,DOLK,D:3216,associated_with
22845,DOLK,D:3216,associated_with
91869,RFT1,D:3217,associated_with
91869,RFT1,D:3217,associated_with
440138,ALG11,D:3218,associated_with
440138,ALG11,D:3218,associated_with
79644,SRD5A3,D:3219,associated_with
79644,SRD5A3,D:3219,associated_with
488,ATP2A2,D:322,associated_with
488,ATP2A2,D:322,associated_with
1650,DDOST,D:3220,associated_with
1650,DDOST,D:3220,associated_with
5236,PGM1,D:3221,associated_with
5236,PGM1,D:3221,associated_with
8818,DPM2,D:3222,associated_with
8818,DPM2,D:3222,associated_with
3703,STT3A,D:3223,associated_with
3703,STT3A,D:3223,associated_with
3703,STT3A,D:3224,associated_with
201595,STT3B,D:3225,associated_with
201595,STT3B,D:3225,associated_with
6748,SSR4,D:3226,associated_with
6748,SSR4,D:3226,associated_with
146059,CDAN1,D:3229,associated_with
84529,CDIN1,D:3229,associated_with
2162,F13A1,D:3243,associated_with
2165,F13B,D:3243,associated_with
58,ACTA1,D:3244,associated_with
9200,HACD1,D:3244,associated_with
3679,ITGA7,D:3244,associated_with
51776,MAP3K20,D:3244,associated_with
4633,MYL2,D:3244,associated_with
57190,SELENON,D:3244,associated_with
7169,TPM2,D:3244,associated_with
7170,TPM3,D:3244,associated_with
84570,COL25A1,D:3246,associated_with
55605,KIF21A,D:3246,associated_with
401,PHOX2A,D:3246,associated_with
7846,TUBA1A,D:3246,associated_with
347733,TUBB2B,D:3246,associated_with
10381,TUBB3,D:3246,associated_with
7170,TPM3,D:3249,associated_with
5587,PRKD1,D:3255,associated_with
25,ABL1,D:3256,associated_with
25,ABL1,D:3256,associated_with
8621,CDK13,D:3257,associated_with
8621,CDK13,D:3257,associated_with
51057,WDPCP,D:3258,associated_with
51057,WDPCP,D:3258,associated_with
23118,TAB2,D:3259,associated_with
9049,AIP,D:326,associated_with
83550,GPR101,D:326,associated_with
7026,NR2F2,D:3261,associated_with
140628,GATA5,D:3262,associated_with
2657,GDF1,D:3263,associated_with
2324,FLT4,D:3264,associated_with
4087,SMAD2,D:3265,associated_with
23129,PLXND1,D:3266,associated_with
50814,NSDHL,D:3268,associated_with
50814,NSDHL,D:3268,associated_with
58495,OVOL2,D:3270,associated_with
83959,SLC4A11,D:3270,associated_with
83959,SLC4A11,D:3270,associated_with
3211,HOXB1,D:3271,associated_with
3172,HNF4A,D:3275,associated_with
1822,ATN1,D:3281,associated_with
26154,ABCA12,D:3282,associated_with
242,ALOX12B,D:3282,associated_with
59344,ALOXE3,D:3282,associated_with
204219,CERS3,D:3282,associated_with
348938,NIPAL4,D:3282,associated_with
285848,PNPLA1,D:3282,associated_with
121214,SDR9C7,D:3282,associated_with
6820,SULT2B1,D:3282,associated_with
7051,TGM1,D:3282,associated_with
8218,CLTCL1,D:3285,associated_with
6336,SCN10A,D:3286,associated_with
11280,SCN11A,D:3286,associated_with
6335,SCN9A,D:3286,associated_with
6335,SCN9A,D:3286,associated_with
4081,MAB21L1,D:3294,associated_with
57688,ZSWIM6,D:330,associated_with
57688,ZSWIM6,D:330,associated_with
5290,PIK3CA,D:3301,associated_with
5290,PIK3CA,D:3301,associated_with
4311,MME,D:3307,associated_with
2120,ETV6,D:3308,associated_with
4916,NTRK3,D:3308,associated_with
79147,FKRP,D:3317,associated_with
29925,GMPPB,D:3317,associated_with
55624,POMGNT1,D:3317,associated_with
84197,POMK,D:3317,associated_with
10585,POMT1,D:3317,associated_with
29954,POMT2,D:3317,associated_with
79147,FKRP,D:3319,associated_with
29925,GMPPB,D:3319,associated_with
9215,LARGE1,D:3319,associated_with
10585,POMT1,D:3319,associated_with
29954,POMT2,D:3319,associated_with
658,BMPR1B,D:332,associated_with
8200,GDF5,D:332,associated_with
8200,GDF5,D:332,associated_with
729920,CRPPA,D:3320,associated_with
79147,FKRP,D:3320,associated_with
2218,FKTN,D:3320,associated_with
10585,POMT1,D:3320,associated_with
51763,INPP5K,D:3321,associated_with
199857,ALG14,D:3323,associated_with
85365,ALG2,D:3323,associated_with
1798,DPAGT1,D:3323,associated_with
2673,GFPT1,D:3323,associated_with
29925,GMPPB,D:3323,associated_with
84466,MEGF10,D:3325,associated_with
246329,STAC3,D:3326,associated_with
246329,STAC3,D:3326,associated_with
7125,TNNC2,D:3327,associated_with
779,CACNA1S,D:3328,associated_with
6263,RYR3,D:3329,associated_with
5593,PRKG2,D:333,associated_with
